Id,date_d,time_h,Calories,TotalIntensity,AverageIntensity,StepTotal
1644430081,05-05-2016,14,84,0,0,0
1644430081,05-05-2016,15,84,0,0,0
1644430081,05-05-2016,16,84,0,0,0
1644430081,05-05-2016,17,135,9,0.15,631
1644430081,05-05-2016,18,115,7,0.116667,325
1644430081,05-05-2016,19,165,29,0.483333,832
1644430081,05-05-2016,20,108,7,0.116667,190
1644430081,05-05-2016,21,123,11,0.183333,162
1644430081,05-05-2016,22,108,6,0.1,50
1644430081,05-05-2016,23,211,38,0.633333,1375
1644430081,05-06-2016,0,205,41,0.683333,974
1644430081,05-06-2016,1,136,26,0.433333,226
1644430081,05-06-2016,2,152,36,0.6,116
1644430081,05-06-2016,3,155,35,0.583333,227
1644430081,05-06-2016,4,92,4,0.066667,4
1644430081,05-06-2016,5,92,4,0.066667,4
1644430081,05-06-2016,6,92,4,0.066667,4
1644430081,05-06-2016,7,92,4,0.066667,4
1644430081,05-06-2016,8,131,13,0.216667,342
1644430081,05-06-2016,9,198,35,0.583333,926
1644430081,05-06-2016,10,116,7,0.116667,126
1644430081,05-06-2016,11,106,4,0.066667,26
1644430081,05-06-2016,12,235,35,0.583333,1588
1644430081,05-06-2016,13,202,39,0.65,1187
1644430081,05-06-2016,14,141,13,0.216667,408
1644430081,05-06-2016,15,255,39,0.65,1780
1644430081,05-06-2016,16,114,6,0.1,136
1644430081,05-06-2016,17,128,13,0.216667,176
1644430081,05-06-2016,18,121,11,0.183333,123
1644430081,05-06-2016,19,129,10,0.166667,253
1644430081,05-06-2016,20,123,9,0.15,187
1644430081,05-06-2016,21,164,29,0.483333,785
1644430081,05-06-2016,22,105,5,0.083333,63
1644430081,05-06-2016,23,98,2,0.033333,93
1644430081,05-07-2016,0,103,6,0.1,148
1644430081,05-07-2016,1,84,0,0,0
1644430081,05-07-2016,2,84,0,0,0
1644430081,05-07-2016,3,84,0,0,0
1644430081,05-07-2016,4,84,0,0,0
1644430081,05-07-2016,5,84,0,0,0
1644430081,05-07-2016,6,84,0,0,0
1644430081,05-07-2016,7,84,0,0,0
1644430081,05-07-2016,8,140,14,0.233333,512
1644430081,05-07-2016,9,108,4,0.066667,97
1644430081,05-07-2016,10,113,6,0.1,85
1644430081,05-07-2016,11,257,47,0.783333,1922
1644430081,05-07-2016,12,240,54,0.9,1695
1644430081,05-07-2016,13,265,61,1.016667,1936
1644430081,05-07-2016,14,225,46,0.766667,1599
1644430081,05-07-2016,15,171,24,0.4,773
1644430081,05-07-2016,16,223,29,0.483333,1481
1644430081,05-07-2016,17,227,43,0.716667,1626
1644430081,05-07-2016,18,99,1,0.016667,14
1644430081,05-07-2016,19,124,10,0.166667,303
1644430081,05-07-2016,20,141,20,0.333333,331
1644430081,05-07-2016,21,133,12,0.2,429
1644430081,05-07-2016,22,127,13,0.216667,202
1644430081,05-07-2016,23,118,10,0.166667,219
1644430081,05-08-2016,0,112,9,0.15,137
1644430081,05-08-2016,1,132,16,0.266667,298
1644430081,05-08-2016,2,167,21,0.35,798
1644430081,05-08-2016,3,96,7,0.116667,7
1644430081,05-08-2016,4,98,7,0.116667,7
1644430081,05-08-2016,5,98,7,0.116667,7
1644430081,05-08-2016,6,98,7,0.116667,7
1644430081,05-08-2016,7,98,7,0.116667,7
1644430081,05-08-2016,8,98,7,0.116667,7
1644430081,05-08-2016,9,153,21,0.35,587
1644430081,05-08-2016,10,178,23,0.383333,867
1644430081,05-08-2016,11,155,16,0.266667,609
1644430081,05-08-2016,12,125,10,0.166667,256
1644430081,05-08-2016,13,133,14,0.233333,380
1644430081,05-08-2016,14,132,14,0.233333,354
1644430081,05-08-2016,15,128,11,0.183333,302
1644430081,05-08-2016,16,147,15,0.25,493
1644430081,05-08-2016,17,173,24,0.4,769
1644430081,05-08-2016,18,91,2,0.033333,37
1644430081,05-08-2016,19,90,2,0.033333,8
1644430081,05-08-2016,20,92,2,0.033333,15
1644430081,05-08-2016,21,143,16,0.266667,460
1644430081,05-08-2016,22,141,23,0.383333,270
1644430081,05-08-2016,23,109,14,0.233333,42
1644430081,05-09-2016,0,88,2,0.033333,2
1644430081,05-09-2016,1,86,1,0.016667,1
1644430081,05-09-2016,2,86,1,0.016667,1
1644430081,05-09-2016,3,86,1,0.016667,1
1644430081,05-09-2016,4,86,1,0.016667,1
1644430081,05-09-2016,5,86,1,0.016667,1
1644430081,05-09-2016,6,86,1,0.016667,1
1644430081,05-09-2016,7,86,1,0.016667,1
1644430081,05-09-2016,8,168,28,0.466667,611
1644430081,05-09-2016,9,113,15,0.25,15
1644430081,05-09-2016,10,110,14,0.233333,14
1644430081,05-09-2016,11,119,16,0.266667,97
1644430081,05-09-2016,12,200,60,1,163
1644430081,05-09-2016,13,177,48,0.8,218
1644430081,05-09-2016,14,115,17,0.283333,19
1644430081,05-09-2016,15,119,18,0.3,18
1644430081,05-09-2016,16,117,17,0.283333,19
1644430081,05-09-2016,17,117,17,0.283333,19
1644430081,05-09-2016,18,147,16,0.266667,710
1644430081,05-09-2016,19,413,115,1.916667,4084
1644430081,05-09-2016,20,137,17,0.283333,549
1644430081,05-09-2016,21,90,3,0.05,48
1644430081,05-09-2016,22,84,0,0,0
1644430081,05-09-2016,23,88,1,0.016667,50
1644430081,05-10-2016,0,87,1,0.016667,27
1644430081,05-10-2016,1,84,0,0,0
1644430081,05-10-2016,2,84,0,0,0
1644430081,05-10-2016,3,84,0,0,0
1644430081,05-10-2016,4,84,0,0,0
1644430081,05-10-2016,5,84,0,0,0
1644430081,05-10-2016,6,84,0,0,0
1644430081,05-10-2016,7,84,0,0,0
1644430081,05-10-2016,8,97,4,0.066667,158
1644430081,05-10-2016,9,131,9,0.15,574
1644430081,05-10-2016,10,101,5,0.083333,194
1644430081,05-10-2016,11,84,0,0,0
1644430081,05-10-2016,12,84,0,0,0
1644430081,05-10-2016,13,115,10,0.166667,369
1644430081,05-10-2016,14,84,0,0,0
1644430081,05-10-2016,15,84,0,0,0
1644430081,05-10-2016,16,84,0,0,0
1644430081,05-10-2016,17,84,0,0,0
1644430081,05-10-2016,18,235,36,0.6,1803
1644430081,05-10-2016,19,191,41,0.683333,1115
1644430081,05-10-2016,20,205,28,0.466667,1474
1644430081,05-10-2016,21,268,71,1.183333,2213
1644430081,05-10-2016,22,186,23,0.383333,1227
1644430081,05-10-2016,23,87,1,0.016667,13
1644430081,05-11-2016,0,85,0,0,8
1644430081,05-11-2016,1,84,0,0,0
1644430081,05-11-2016,2,84,0,0,0
1644430081,05-11-2016,3,84,0,0,0
1644430081,05-11-2016,4,84,0,0,0
1644430081,05-11-2016,5,84,0,0,0
1644430081,05-11-2016,6,84,0,0,0
1644430081,05-11-2016,7,113,8,0.133333,166
1644430081,05-11-2016,8,130,8,0.133333,463
1644430081,05-11-2016,9,122,11,0.183333,179
1644430081,05-11-2016,10,114,8,0.133333,70
1644430081,05-11-2016,11,111,5,0.083333,103
1844505072,04-12-2016,0,56,0,0,0
1844505072,04-12-2016,1,56,0,0,0
1844505072,04-12-2016,2,56,0,0,0
1844505072,04-12-2016,3,56,0,0,0
1844505072,04-12-2016,4,56,0,0,0
1844505072,04-12-2016,5,56,0,0,0
1844505072,04-12-2016,6,56,0,0,0
1844505072,04-12-2016,7,56,0,0,0
1844505072,04-12-2016,8,66,5,0.083333,114
1844505072,04-12-2016,9,124,36,0.6,682
1844505072,04-12-2016,10,108,24,0.4,582
1844505072,04-12-2016,11,105,25,0.416667,429
1844505072,04-12-2016,12,127,37,0.616667,814
1844505072,04-12-2016,13,97,20,0.333333,377
1844505072,04-12-2016,14,97,21,0.35,301
1844505072,04-12-2016,15,108,24,0.4,643
1844505072,04-12-2016,16,105,26,0.433333,456
1844505072,04-12-2016,17,100,22,0.366667,410
1844505072,04-12-2016,18,104,20,0.333333,533
1844505072,04-12-2016,19,93,20,0.333333,228
1844505072,04-12-2016,20,106,24,0.4,489
1844505072,04-12-2016,21,82,11,0.183333,166
1844505072,04-12-2016,22,96,20,0.333333,436
1844505072,04-12-2016,23,65,4,0.066667,37
1844505072,4/13/2016,0,56,0,0,0
1844505072,4/13/2016,1,56,0,0,0
1844505072,4/13/2016,2,56,0,0,0
1844505072,4/13/2016,3,56,0,0,0
1844505072,4/13/2016,4,56,0,0,0
1844505072,4/13/2016,5,56,0,0,0
1844505072,4/13/2016,6,56,0,0,0
1844505072,4/13/2016,7,56,0,0,0
1844505072,4/13/2016,8,56,0,0,0
1844505072,4/13/2016,9,57,0,0,0
1844505072,4/13/2016,10,116,28,0.466667,744
1844505072,4/13/2016,11,91,16,0.266667,281
1844505072,4/13/2016,12,95,18,0.3,347
1844505072,4/13/2016,13,65,4,0.066667,43
1844505072,4/13/2016,14,73,8,0.133333,175
1844505072,4/13/2016,15,81,13,0.216667,139
1844505072,4/13/2016,16,98,21,0.35,452
1844505072,4/13/2016,17,85,15,0.25,234
1844505072,4/13/2016,18,112,27,0.45,608
1844505072,4/13/2016,19,97,19,0.316667,401
1844505072,4/13/2016,20,95,21,0.35,323
1844505072,4/13/2016,21,109,26,0.433333,561
1844505072,4/13/2016,22,81,10,0.166667,168
1844505072,4/13/2016,23,101,22,0.366667,453
1844505072,4/14/2016,0,82,12,0.2,189
1844505072,4/14/2016,1,65,4,0.066667,87
1844505072,4/14/2016,2,56,0,0,0
1844505072,4/14/2016,3,56,0,0,0
1844505072,4/14/2016,4,56,0,0,0
1844505072,4/14/2016,5,56,0,0,0
1844505072,4/14/2016,6,56,0,0,0
1844505072,4/14/2016,7,62,3,0.05,48
1844505072,4/14/2016,8,115,29,0.483333,638
1844505072,4/14/2016,9,113,28,0.466667,613
1844505072,4/14/2016,10,130,37,0.616667,836
1844505072,4/14/2016,11,114,30,0.5,555
1844505072,4/14/2016,12,85,12,0.2,288
1844505072,4/14/2016,13,112,30,0.5,505
1844505072,4/14/2016,14,80,10,0.166667,284
1844505072,4/14/2016,15,89,17,0.283333,188
1844505072,4/14/2016,16,84,15,0.25,222
1844505072,4/14/2016,17,117,29,0.483333,688
1844505072,4/14/2016,18,88,12,0.2,315
1844505072,4/14/2016,19,152,43,0.716667,1290
1844505072,4/14/2016,20,107,25,0.416667,560
1844505072,4/14/2016,21,95,19,0.316667,288
1844505072,4/14/2016,22,80,10,0.166667,167
1844505072,4/14/2016,23,78,8,0.133333,144
1844505072,4/15/2016,0,63,3,0.05,100
1844505072,4/15/2016,1,56,0,0,0
1844505072,4/15/2016,2,56,0,0,0
1844505072,4/15/2016,3,56,0,0,0
1844505072,4/15/2016,4,56,0,0,0
1844505072,4/15/2016,5,56,0,0,0
1844505072,4/15/2016,6,56,0,0,0
1844505072,4/15/2016,7,56,0,0,0
1844505072,4/15/2016,8,56,0,0,0
1844505072,4/15/2016,9,56,0,0,0
1844505072,4/15/2016,10,76,11,0.183333,176
1844505072,4/15/2016,11,86,16,0.266667,170
1844505072,4/15/2016,12,93,17,0.283333,354
1844505072,4/15/2016,13,97,20,0.333333,413
1844505072,4/15/2016,14,100,20,0.333333,443
1844505072,4/15/2016,15,99,21,0.35,441
1844505072,4/15/2016,16,92,20,0.333333,280
1844505072,4/15/2016,17,71,7,0.116667,213
1844505072,4/15/2016,18,56,0,0,0
1844505072,4/15/2016,19,56,0,0,0
1844505072,4/15/2016,20,56,0,0,0
1844505072,4/15/2016,21,91,10,0.166667,457
1844505072,4/15/2016,22,94,13,0.216667,494
1844505072,4/15/2016,23,89,18,0.3,303
1844505072,4/16/2016,0,56,0,0,0
1844505072,4/16/2016,1,56,0,0,0
1844505072,4/16/2016,2,56,0,0,0
1844505072,4/16/2016,3,56,0,0,0
1844505072,4/16/2016,4,56,0,0,0
1844505072,4/16/2016,5,56,0,0,0
1844505072,4/16/2016,6,56,0,0,0
1844505072,4/16/2016,7,56,0,0,0
1844505072,4/16/2016,8,56,0,0,0
1844505072,4/16/2016,9,66,3,0.05,63
1844505072,4/16/2016,10,95,20,0.333333,308
1844505072,4/16/2016,11,111,30,0.5,481
1844505072,4/16/2016,12,101,22,0.366667,480
1844505072,4/16/2016,13,144,41,0.683333,1150
1844505072,4/16/2016,14,118,25,0.416667,787
1844505072,4/16/2016,15,67,5,0.083333,134
1844505072,4/16/2016,16,58,1,0.016667,11
1844505072,4/16/2016,17,56,0,0,0
1844505072,4/16/2016,18,56,0,0,0
1844505072,4/16/2016,19,56,0,0,0
1844505072,4/16/2016,20,56,0,0,0
1844505072,4/16/2016,21,56,0,0,0
1844505072,4/16/2016,22,56,0,0,0
1844505072,4/16/2016,23,56,0,0,0
1844505072,4/17/2016,0,56,0,0,0
1844505072,4/17/2016,1,57,0,0,0
1844505072,4/17/2016,2,56,0,0,0
1844505072,4/17/2016,3,56,0,0,0
1844505072,4/17/2016,4,56,0,0,0
1844505072,4/17/2016,5,56,0,0,0
1844505072,4/17/2016,6,56,0,0,0
1844505072,4/17/2016,7,56,0,0,0
1844505072,4/17/2016,8,56,0,0,0
1844505072,4/17/2016,9,56,0,0,0
1844505072,4/17/2016,10,56,0,0,0
1844505072,4/17/2016,11,56,0,0,0
1844505072,4/17/2016,12,56,0,0,0
1844505072,4/17/2016,13,56,0,0,0
1844505072,4/17/2016,14,102,24,0.4,391
1844505072,4/17/2016,15,121,31,0.516667,815
1844505072,4/17/2016,16,153,50,0.833333,1450
1844505072,4/17/2016,17,97,20,0.333333,337
1844505072,4/17/2016,18,82,14,0.233333,190
1844505072,4/17/2016,19,97,22,0.366667,332
1844505072,4/17/2016,20,101,23,0.383333,420
1844505072,4/17/2016,21,91,16,0.266667,253
1844505072,4/17/2016,22,84,12,0.2,181
1844505072,4/17/2016,23,79,9,0.15,156
1844505072,4/18/2016,0,96,21,0.35,371
1844505072,4/18/2016,1,56,0,0,0
1844505072,4/18/2016,2,56,0,0,0
1844505072,4/18/2016,3,56,0,0,0
1844505072,4/18/2016,4,56,0,0,0
1844505072,4/18/2016,5,56,0,0,0
1844505072,4/18/2016,6,72,7,0.116667,113
1844505072,4/18/2016,7,67,5,0.083333,74
1844505072,4/18/2016,8,95,17,0.283333,396
1844505072,4/18/2016,9,82,12,0.2,200
1844505072,4/18/2016,10,88,16,0.266667,362
1844505072,4/18/2016,11,56,0,0,0
1844505072,4/18/2016,12,56,0,0,0
1844505072,4/18/2016,13,56,0,0,0
1844505072,4/18/2016,14,56,0,0,0
1844505072,4/18/2016,15,63,3,0.05,14
1844505072,4/18/2016,16,58,1,0.016667,20
1844505072,4/18/2016,17,82,13,0.216667,259
1844505072,4/18/2016,18,103,24,0.4,365
1844505072,4/18/2016,19,122,36,0.6,605
1844505072,4/18/2016,20,87,17,0.283333,182
1844505072,4/18/2016,21,91,18,0.3,437
1844505072,4/18/2016,22,130,44,0.733333,1104
1844505072,4/18/2016,23,74,7,0.116667,95
1844505072,4/19/2016,0,70,7,0.116667,138
1844505072,4/19/2016,1,56,0,0,0
1844505072,4/19/2016,2,56,0,0,0
1844505072,4/19/2016,3,56,0,0,0
1844505072,4/19/2016,4,56,0,0,0
1844505072,4/19/2016,5,56,0,0,0
1844505072,4/19/2016,6,56,0,0,0
1844505072,4/19/2016,7,56,0,0,0
1844505072,4/19/2016,8,56,0,0,0
1844505072,4/19/2016,9,56,0,0,0
1844505072,4/19/2016,10,62,3,0.05,59
1844505072,4/19/2016,11,56,0,0,0
1844505072,4/19/2016,12,56,0,0,0
1844505072,4/19/2016,13,56,0,0,0
1844505072,4/19/2016,14,56,0,0,0
1844505072,4/19/2016,15,56,0,0,0
1844505072,4/19/2016,16,56,0,0,0
1844505072,4/19/2016,17,56,0,0,0
1844505072,4/19/2016,18,56,0,0,0
1844505072,4/19/2016,19,56,0,0,0
1844505072,4/19/2016,20,56,0,0,0
1844505072,4/19/2016,21,56,0,0,0
1844505072,4/19/2016,22,56,0,0,0
1844505072,4/19/2016,23,56,0,0,0
1844505072,4/20/2016,0,56,0,0,0
1844505072,4/20/2016,1,56,0,0,0
1844505072,4/20/2016,2,56,0,0,0
1844505072,4/20/2016,3,56,0,0,0
1844505072,4/20/2016,4,56,0,0,0
1844505072,4/20/2016,5,56,0,0,0
1844505072,4/20/2016,6,56,0,0,0
1844505072,4/20/2016,7,56,0,0,0
1844505072,4/20/2016,8,56,0,0,0
1844505072,4/20/2016,9,56,0,0,0
1844505072,4/20/2016,10,56,0,0,0
1844505072,4/20/2016,11,56,0,0,0
1844505072,4/20/2016,12,56,0,0,0
1844505072,4/20/2016,13,56,0,0,0
1844505072,4/20/2016,14,56,0,0,0
1844505072,4/20/2016,15,56,0,0,0
1844505072,4/20/2016,16,56,0,0,0
1844505072,4/20/2016,17,56,0,0,0
1844505072,4/20/2016,18,56,0,0,0
1844505072,4/20/2016,19,56,0,0,0
1844505072,4/20/2016,20,56,0,0,0
1844505072,4/20/2016,21,56,0,0,0
1844505072,4/20/2016,22,58,1,0.016667,8
1844505072,4/20/2016,23,56,0,0,0
1844505072,4/21/2016,0,56,0,0,0
1844505072,4/21/2016,1,56,0,0,0
1844505072,4/21/2016,2,56,0,0,0
1844505072,4/21/2016,3,56,0,0,0
1844505072,4/21/2016,4,56,0,0,0
1844505072,4/21/2016,5,56,0,0,0
1844505072,4/21/2016,6,56,0,0,0
1844505072,4/21/2016,7,56,0,0,0
1844505072,4/21/2016,8,83,13,0.216667,325
1844505072,4/21/2016,9,126,35,0.583333,817
1844505072,4/21/2016,10,116,30,0.5,622
1844505072,4/21/2016,11,99,21,0.35,482
1844505072,4/21/2016,12,80,9,0.15,252
1844505072,4/21/2016,13,95,19,0.316667,298
1844505072,4/21/2016,14,96,17,0.283333,452
1844505072,4/21/2016,15,89,15,0.25,263
1844505072,4/21/2016,16,101,22,0.366667,396
1844505072,4/21/2016,17,129,35,0.583333,850
1844505072,4/21/2016,18,89,16,0.266667,192
1844505072,4/21/2016,19,101,16,0.266667,547
1844505072,4/21/2016,20,184,67,1.116667,2043
1844505072,4/21/2016,21,75,6,0.1,130
1844505072,4/21/2016,22,96,19,0.316667,385
1844505072,4/21/2016,23,56,0,0,0
1844505072,4/22/2016,0,56,0,0,0
1844505072,4/22/2016,1,56,0,0,0
1844505072,4/22/2016,2,56,0,0,0
1844505072,4/22/2016,3,56,0,0,0
1844505072,4/22/2016,4,56,0,0,0
1844505072,4/22/2016,5,56,0,0,0
1844505072,4/22/2016,6,56,0,0,0
1844505072,4/22/2016,7,56,0,0,0
1844505072,4/22/2016,8,56,0,0,0
1844505072,4/22/2016,9,56,0,0,0
1844505072,4/22/2016,10,95,18,0.3,518
1844505072,4/22/2016,11,115,26,0.433333,762
1844505072,4/22/2016,12,98,21,0.35,328
1844505072,4/22/2016,13,105,21,0.35,619
1844505072,4/22/2016,14,110,27,0.45,561
1844505072,4/22/2016,15,74,6,0.1,234
1844505072,4/22/2016,16,56,0,0,0
1844505072,4/22/2016,17,56,0,0,0
1844505072,4/22/2016,18,68,6,0.1,137
1844505072,4/22/2016,19,126,34,0.566667,797
1844505072,4/22/2016,20,91,15,0.25,371
1844505072,4/22/2016,21,98,20,0.333333,363
1844505072,4/22/2016,22,76,9,0.15,97
1844505072,4/22/2016,23,100,17,0.283333,585
1844505072,4/23/2016,0,72,7,0.116667,149
1844505072,4/23/2016,1,56,0,0,0
1844505072,4/23/2016,2,56,0,0,0
1844505072,4/23/2016,3,56,0,0,0
1844505072,4/23/2016,4,56,0,0,0
1844505072,4/23/2016,5,56,0,0,0
1844505072,4/23/2016,6,56,0,0,0
1844505072,4/23/2016,7,56,0,0,0
1844505072,4/23/2016,8,56,0,0,0
1844505072,4/23/2016,9,56,0,0,0
1844505072,4/23/2016,10,82,10,0.166667,392
1844505072,4/23/2016,11,120,31,0.516667,758
1844505072,4/23/2016,12,98,19,0.316667,539
1844505072,4/23/2016,13,68,5,0.083333,128
1844505072,4/23/2016,14,57,0,0,0
1844505072,4/23/2016,15,111,28,0.466667,583
1844505072,4/23/2016,16,132,35,0.583333,947
1844505072,4/23/2016,17,63,4,0.066667,74
1844505072,4/23/2016,18,56,0,0,0
1844505072,4/23/2016,19,56,0,0,0
1844505072,4/23/2016,20,56,0,0,0
1844505072,4/23/2016,21,56,0,0,0
1844505072,4/23/2016,22,56,0,0,0
1844505072,4/23/2016,23,56,0,0,0
1844505072,4/24/2016,0,56,0,0,0
1844505072,4/24/2016,1,56,0,0,0
1844505072,4/24/2016,2,56,0,0,0
1844505072,4/24/2016,3,56,0,0,0
1844505072,4/24/2016,4,56,0,0,0
1844505072,4/24/2016,5,56,0,0,0
1844505072,4/24/2016,6,56,0,0,0
1844505072,4/24/2016,7,56,0,0,0
1844505072,4/24/2016,8,56,0,0,0
1844505072,4/24/2016,9,56,0,0,0
1844505072,4/24/2016,10,56,0,0,0
1844505072,4/24/2016,11,56,0,0,0
1844505072,4/24/2016,12,56,0,0,0
1844505072,4/24/2016,13,56,0,0,0
1844505072,4/24/2016,14,56,0,0,0
1844505072,4/24/2016,15,56,0,0,0
1844505072,4/24/2016,16,56,0,0,0
1844505072,4/24/2016,17,56,0,0,0
1844505072,4/24/2016,18,56,0,0,0
1844505072,4/24/2016,19,56,0,0,0
1844505072,4/24/2016,20,56,0,0,0
1844505072,4/24/2016,21,56,0,0,0
1844505072,4/24/2016,22,56,0,0,0
1844505072,4/24/2016,23,56,0,0,0
1844505072,4/25/2016,0,56,0,0,0
1844505072,4/25/2016,1,56,0,0,0
1844505072,4/25/2016,2,56,0,0,0
1844505072,4/25/2016,3,56,0,0,0
1844505072,4/25/2016,4,56,0,0,0
1844505072,4/25/2016,5,56,0,0,0
1844505072,4/25/2016,6,56,0,0,0
1844505072,4/25/2016,7,56,0,0,0
1844505072,4/25/2016,8,56,0,0,0
1844505072,4/25/2016,9,56,0,0,0
1844505072,4/25/2016,10,56,0,0,0
1844505072,4/25/2016,11,56,0,0,0
1844505072,4/25/2016,12,56,0,0,0
1844505072,4/25/2016,13,56,0,0,0
1844505072,4/25/2016,14,56,0,0,0
1844505072,4/25/2016,15,56,0,0,0
1844505072,4/25/2016,16,56,0,0,0
1844505072,4/25/2016,17,56,0,0,0
1844505072,4/25/2016,18,56,0,0,0
1844505072,4/25/2016,19,56,0,0,0
1844505072,4/25/2016,20,56,0,0,0
1844505072,4/25/2016,21,56,0,0,0
1844505072,4/25/2016,22,56,0,0,0
1844505072,4/25/2016,23,56,0,0,0
1844505072,4/26/2016,0,56,0,0,0
1844505072,4/26/2016,1,56,0,0,0
1844505072,4/26/2016,2,56,0,0,0
1844505072,4/26/2016,3,56,0,0,0
1844505072,4/26/2016,4,56,0,0,0
1844505072,4/26/2016,5,56,0,0,0
1844505072,4/26/2016,6,56,0,0,0
1844505072,4/26/2016,7,56,0,0,0
1844505072,4/26/2016,8,56,0,0,0
1844505072,4/26/2016,9,56,0,0,0
1844505072,4/26/2016,10,56,0,0,0
1844505072,4/26/2016,11,56,0,0,0
1844505072,4/26/2016,12,56,0,0,0
1844505072,4/26/2016,13,56,0,0,0
1844505072,4/26/2016,14,56,0,0,0
1844505072,4/26/2016,15,56,0,0,0
1844505072,4/26/2016,16,56,0,0,0
1844505072,4/26/2016,17,56,0,0,0
1844505072,4/26/2016,18,56,0,0,0
1844505072,4/26/2016,19,56,0,0,0
1844505072,4/26/2016,20,56,0,0,0
1844505072,4/26/2016,21,56,0,0,0
1844505072,4/26/2016,22,56,0,0,0
1844505072,4/26/2016,23,56,0,0,0
1844505072,4/27/2016,0,56,0,0,0
1844505072,4/27/2016,1,56,0,0,0
1844505072,4/27/2016,2,56,0,0,0
1844505072,4/27/2016,3,56,0,0,0
1844505072,4/27/2016,4,56,0,0,0
1844505072,4/27/2016,5,56,0,0,0
1844505072,4/27/2016,6,56,0,0,0
1844505072,4/27/2016,7,56,0,0,0
1844505072,4/27/2016,8,56,0,0,0
1844505072,4/27/2016,9,56,0,0,0
1844505072,4/27/2016,10,56,0,0,0
1844505072,4/27/2016,11,56,0,0,0
1844505072,4/27/2016,12,56,0,0,0
1844505072,4/27/2016,13,56,0,0,0
1844505072,4/27/2016,14,58,1,0.016667,4
1844505072,4/27/2016,15,56,0,0,0
1844505072,4/27/2016,16,56,0,0,0
1844505072,4/27/2016,17,56,0,0,0
1844505072,4/27/2016,18,56,0,0,0
1844505072,4/27/2016,19,56,0,0,0
1844505072,4/27/2016,20,56,0,0,0
1844505072,4/27/2016,21,56,0,0,0
1844505072,4/27/2016,22,56,0,0,0
1844505072,4/27/2016,23,56,0,0,0
1844505072,4/28/2016,0,56,0,0,0
1844505072,4/28/2016,1,56,0,0,0
1844505072,4/28/2016,2,56,0,0,0
1844505072,4/28/2016,3,56,0,0,0
1844505072,4/28/2016,4,56,0,0,0
1844505072,4/28/2016,5,56,0,0,0
1844505072,4/28/2016,6,56,0,0,0
1844505072,4/28/2016,7,56,0,0,0
1844505072,4/28/2016,8,56,0,0,0
1844505072,4/28/2016,9,56,0,0,0
1844505072,4/28/2016,10,71,6,0.1,205
1844505072,4/28/2016,11,118,26,0.433333,788
1844505072,4/28/2016,12,122,34,0.566667,705
1844505072,4/28/2016,13,89,16,0.266667,284
1844505072,4/28/2016,14,101,21,0.35,454
1844505072,4/28/2016,15,113,31,0.516667,534
1844505072,4/28/2016,16,94,17,0.283333,332
1844505072,4/28/2016,17,114,25,0.416667,777
1844505072,4/28/2016,18,79,10,0.166667,151
1844505072,4/28/2016,19,89,11,0.183333,335
1844505072,4/28/2016,20,85,12,0.2,208
1844505072,4/28/2016,21,148,50,0.833333,1001
1844505072,4/28/2016,22,122,27,0.45,861
1844505072,4/28/2016,23,88,16,0.266667,264
1844505072,4/29/2016,0,72,5,0.083333,68
1844505072,4/29/2016,1,78,10,0.166667,184
1844505072,4/29/2016,2,56,0,0,0
1844505072,4/29/2016,3,56,0,0,0
1844505072,4/29/2016,4,56,0,0,0
1844505072,4/29/2016,5,56,0,0,0
1844505072,4/29/2016,6,56,0,0,0
1844505072,4/29/2016,7,56,0,0,0
1844505072,4/29/2016,8,56,0,0,0
1844505072,4/29/2016,9,77,11,0.183333,232
1844505072,4/29/2016,10,105,25,0.416667,431
1844505072,4/29/2016,11,130,36,0.6,845
1844505072,4/29/2016,12,60,2,0.033333,53
1844505072,4/29/2016,13,56,0,0,0
1844505072,4/29/2016,14,95,18,0.3,542
1844505072,4/29/2016,15,61,2,0.033333,57
1844505072,4/29/2016,16,70,7,0.116667,114
1844505072,4/29/2016,17,82,13,0.216667,196
1844505072,4/29/2016,18,104,24,0.4,405
1844505072,4/29/2016,19,93,18,0.3,322
1844505072,4/29/2016,20,115,29,0.483333,665
1844505072,4/29/2016,21,78,10,0.166667,133
1844505072,4/29/2016,22,112,28,0.466667,538
1844505072,4/29/2016,23,75,9,0.15,135
1844505072,4/30/2016,0,57,0,0,0
1844505072,4/30/2016,1,56,0,0,0
1844505072,4/30/2016,2,56,0,0,0
1844505072,4/30/2016,3,56,0,0,0
1844505072,4/30/2016,4,56,0,0,0
1844505072,4/30/2016,5,56,0,0,0
1844505072,4/30/2016,6,56,0,0,0
1844505072,4/30/2016,7,56,0,0,0
1844505072,4/30/2016,8,56,0,0,0
1844505072,4/30/2016,9,56,0,0,0
1844505072,4/30/2016,10,103,22,0.366667,612
1844505072,4/30/2016,11,107,27,0.45,517
1844505072,4/30/2016,12,109,28,0.466667,551
1844505072,4/30/2016,13,57,0,0,0
1844505072,4/30/2016,14,69,6,0.1,166
1844505072,4/30/2016,15,91,16,0.266667,314
1844505072,4/30/2016,16,72,4,0.066667,191
1844505072,4/30/2016,17,83,11,0.183333,217
1844505072,4/30/2016,18,85,12,0.2,276
1844505072,4/30/2016,19,76,6,0.1,107
1844505072,4/30/2016,20,81,10,0.166667,154
1844505072,4/30/2016,21,86,13,0.216667,203
1844505072,4/30/2016,22,91,16,0.266667,258
1844505072,4/30/2016,23,92,13,0.216667,448
